model-1602332482, 1602332519.546, 0.88, 0.1037, 0.76, 0.1871
model-1602332482, 1602332519.589, 0.83, 0.1327, 0.82, 0.1401
model-1602332482, 1602332519.635, 0.89, 0.0856, 0.77, 0.1402
model-1602332482, 1602332519.68, 0.86, 0.0961, 0.81, 0.1379
model-1602332482, 1602332519.722, 0.86, 0.1225, 0.8, 0.121
model-1602332482, 1602332519.768, 0.85, 0.0961, 0.84, 0.1278
model-1602332482, 1602332519.81, 0.8, 0.1258, 0.75, 0.17
model-1602332482, 1602332519.852, 0.86, 0.0978, 0.85, 0.1061
model-1602332482, 1602332519.901, 0.88, 0.0886, 0.8, 0.1352
model-1602332482, 1602332519.945, 0.88, 0.0903, 0.82, 0.1305
model-1602332482, 1602332519.991, 0.92, 0.0678, 0.8, 0.1449
model-1602332482, 1602332520.041, 0.87, 0.0948, 0.8, 0.1432
model-1602332482, 1602332520.089, 0.89, 0.0905, 0.83, 0.1311
model-1602332482, 1602332520.134, 0.94, 0.0619, 0.81, 0.1007
model-1602332482, 1602332520.181, 0.85, 0.1133, 0.81, 0.1465
model-1602332482, 1602332520.226, 0.89, 0.0773, 0.8, 0.1467
model-1602332482, 1602332520.269, 0.88, 0.0978, 0.83, 0.1277
model-1602332482, 1602332520.314, 0.88, 0.0898, 0.82, 0.1173
model-1602332482, 1602332520.359, 0.87, 0.0856, 0.81, 0.1363
model-1602332482, 1602332520.403, 0.85, 0.1223, 0.86, 0.1238
model-1602332482, 1602332520.449, 0.85, 0.0885, 0.83, 0.148
model-1602332482, 1602332520.491, 0.88, 0.0861, 0.75, 0.1539
model-1602332482, 1602332520.534, 0.82, 0.1235, 0.79, 0.1367
model-1602332482, 1602332520.577, 0.9, 0.0816, 0.84, 0.1228
model-1602332482, 1602332520.621, 0.88, 0.0875, 0.85, 0.0931
model-1602332482, 1602332520.665, 0.86, 0.099, 0.79, 0.1299
model-1602332482, 1602332520.71, 0.89, 0.0831, 0.83, 0.1282
model-1602332482, 1602332520.753, 0.93, 0.0732, 0.76, 0.1645
model-1602332482, 1602332520.795, 0.83, 0.108, 0.78, 0.1338
model-1602332482, 1602332520.839, 0.87, 0.1136, 0.87, 0.1044
model-1602332482, 1602332520.88, 0.9, 0.0651, 0.85, 0.1199
model-1602332482, 1602332520.923, 0.91, 0.0819, 0.82, 0.1304
model-1602332482, 1602332520.967, 0.94, 0.0601, 0.82, 0.1321
model-1602332482, 1602332521.011, 0.87, 0.1151, 0.83, 0.1243
model-1602332482, 1602332521.057, 0.86, 0.0972, 0.78, 0.1437
model-1602332482, 1602332521.103, 0.86, 0.1029, 0.84, 0.099
model-1602332482, 1602332521.149, 0.86, 0.0911, 0.79, 0.1511
model-1602332482, 1602332521.194, 0.93, 0.0611, 0.75, 0.1644
model-1602332482, 1602332521.24, 0.79, 0.1307, 0.85, 0.0978
model-1602332482, 1602332521.283, 0.87, 0.0995, 0.79, 0.1501
model-1602332482, 1602332521.327, 0.86, 0.1069, 0.82, 0.1499
model-1602332482, 1602332521.373, 0.88, 0.089, 0.81, 0.1365
model-1602332482, 1602332521.416, 0.9, 0.0859, 0.78, 0.1588
model-1602332482, 1602332521.461, 0.87, 0.1024, 0.8, 0.1446
model-1602332482, 1602332521.507, 0.91, 0.0733, 0.79, 0.1338
model-1602332482, 1602332521.551, 0.89, 0.1005, 0.8, 0.1447
model-1602332482, 1602332521.596, 0.88, 0.0983, 0.75, 0.1864
model-1602332482, 1602332521.643, 0.81, 0.1138, 0.83, 0.1314
model-1602332482, 1602332521.685, 0.84, 0.1255, 0.87, 0.1121
model-1602332482, 1602332521.729, 0.87, 0.0791, 0.8, 0.1455
model-1602332482, 1602332521.776, 0.88, 0.0908, 0.8, 0.1466
model-1602332482, 1602332521.819, 0.83, 0.1045, 0.78, 0.1626
model-1602332482, 1602332521.862, 0.84, 0.1059, 0.72, 0.1693
model-1602332482, 1602332521.907, 0.84, 0.1081, 0.84, 0.1527
model-1602332482, 1602332521.951, 0.85, 0.1289, 0.75, 0.1747
model-1602332482, 1602332521.994, 0.88, 0.0883, 0.77, 0.1594
model-1602332482, 1602332522.04, 0.84, 0.1314, 0.78, 0.1555
model-1602332482, 1602332522.084, 0.79, 0.1322, 0.78, 0.144
model-1602332482, 1602332522.129, 0.81, 0.1274, 0.8, 0.1495
model-1602332482, 1602332522.182, 0.9, 0.0869, 0.84, 0.1203
model-1602332482, 1602332522.228, 0.78, 0.1615, 0.87, 0.1117
model-1602332482, 1602332522.273, 0.88, 0.0987, 0.76, 0.163
model-1602332482, 1602332522.318, 0.89, 0.081, 0.76, 0.1505
model-1602332482, 1602332522.362, 0.85, 0.1054, 0.82, 0.1547
model-1602332482, 1602332522.405, 0.85, 0.1019, 0.8, 0.1445
model-1602332482, 1602332522.45, 0.81, 0.1435, 0.83, 0.1455
model-1602332482, 1602332522.493, 0.9, 0.087, 0.77, 0.1651
model-1602332482, 1602332522.54, 0.86, 0.1061, 0.86, 0.117
model-1602332482, 1602332522.59, 0.86, 0.1031, 0.75, 0.1912
model-1602332482, 1602332522.634, 0.84, 0.0922, 0.82, 0.1239
model-1602332482, 1602332522.679, 0.87, 0.0935, 0.85, 0.1151
model-1602332482, 1602332522.726, 0.94, 0.043, 0.82, 0.1559
model-1602332482, 1602332522.768, 0.81, 0.121, 0.78, 0.1597
model-1602332482, 1602332522.813, 0.85, 0.1123, 0.78, 0.152
model-1602332482, 1602332522.86, 0.85, 0.1146, 0.76, 0.1364
model-1602332482, 1602332522.901, 0.89, 0.074, 0.82, 0.1245
model-1602332482, 1602332522.945, 0.85, 0.0922, 0.82, 0.1246
model-1602332482, 1602332522.989, 0.87, 0.1024, 0.77, 0.155
model-1602332482, 1602332523.032, 0.9, 0.0925, 0.76, 0.1615
model-1602332482, 1602332523.088, 0.84, 0.1138, 0.76, 0.1605
model-1602332482, 1602332523.137, 0.85, 0.1167, 0.85, 0.122
model-1602332482, 1602332523.186, 0.87, 0.0901, 0.84, 0.1325
model-1602332482, 1602332523.234, 0.81, 0.136, 0.78, 0.1563
model-1602332482, 1602332523.278, 0.93, 0.0608, 0.78, 0.1502
model-1602332482, 1602332523.322, 0.85, 0.1076, 0.8, 0.1482
model-1602332482, 1602332523.365, 0.85, 0.1298, 0.83, 0.1215
model-1602332482, 1602332523.41, 0.77, 0.14, 0.81, 0.1263
model-1602332482, 1602332523.458, 0.89, 0.0972, 0.81, 0.1199
model-1602332482, 1602332523.506, 0.87, 0.0817, 0.79, 0.1435
model-1602332482, 1602332523.551, 0.88, 0.092, 0.8, 0.1661
model-1602332482, 1602332523.596, 0.83, 0.1234, 0.76, 0.1757
model-1602332482, 1602332523.642, 0.8, 0.127, 0.86, 0.1072
model-1602332482, 1602332523.687, 0.83, 0.1113, 0.83, 0.1194
model-1602332482, 1602332523.731, 0.86, 0.1023, 0.81, 0.1483
model-1602332482, 1602332523.777, 0.88, 0.0877, 0.81, 0.1453
model-1602332482, 1602332523.822, 0.87, 0.1078, 0.76, 0.1591
model-1602332482, 1602332523.867, 0.85, 0.1025, 0.83, 0.1305
model-1602332482, 1602332523.911, 0.89, 0.0987, 0.81, 0.1295
model-1602332482, 1602332523.96, 0.81, 0.124, 0.85, 0.1068
model-1602332482, 1602332524.005, 0.91, 0.0941, 0.77, 0.1462
model-1602332482, 1602332524.049, 0.86, 0.0876, 0.78, 0.1506
model-1602332482, 1602332524.1, 0.87, 0.0991, 0.85, 0.1092
model-1602332482, 1602332524.148, 0.88, 0.1073, 0.78, 0.1585
model-1602332482, 1602332524.194, 0.9, 0.0801, 0.79, 0.1601
model-1602332482, 1602332524.244, 0.94, 0.0505, 0.79, 0.1478
model-1602332482, 1602332524.296, 0.81, 0.144, 0.79, 0.1279
model-1602332482, 1602332524.342, 0.8, 0.1367, 0.81, 0.1457
model-1602332482, 1602332524.387, 0.89, 0.091, 0.77, 0.1533
model-1602332482, 1602332524.431, 0.85, 0.115, 0.79, 0.147
model-1602332482, 1602332524.476, 0.93, 0.0722, 0.78, 0.1388
model-1602332482, 1602332524.52, 0.83, 0.1165, 0.82, 0.1416
model-1602332482, 1602332524.566, 0.87, 0.1027, 0.81, 0.1229
model-1602332482, 1602332524.611, 0.85, 0.1035, 0.82, 0.1225
model-1602332482, 1602332524.654, 0.84, 0.1282, 0.77, 0.1631
model-1602332482, 1602332524.698, 0.78, 0.1413, 0.8, 0.1398
model-1602332482, 1602332524.741, 0.78, 0.1476, 0.82, 0.1334
model-1602332482, 1602332524.785, 0.94, 0.0661, 0.84, 0.1351
model-1602332482, 1602332524.83, 0.86, 0.0982, 0.8, 0.1339
model-1602332482, 1602332524.872, 0.82, 0.125, 0.82, 0.1189
model-1602332482, 1602332524.915, 0.92, 0.0845, 0.77, 0.178
model-1602332482, 1602332524.958, 0.88, 0.0784, 0.76, 0.1535
model-1602332482, 1602332525.0, 0.85, 0.1168, 0.83, 0.1446
model-1602332482, 1602332525.046, 0.89, 0.0882, 0.9, 0.0974
model-1602332482, 1602332525.09, 0.91, 0.0688, 0.85, 0.1199
model-1602332482, 1602332525.133, 0.88, 0.0823, 0.79, 0.1664
model-1602332482, 1602332525.18, 0.78, 0.133, 0.79, 0.1619
model-1602332482, 1602332525.226, 0.8, 0.147, 0.85, 0.1179
model-1602332482, 1602332525.269, 0.88, 0.0902, 0.82, 0.1184
model-1602332482, 1602332525.315, 0.9, 0.0766, 0.82, 0.1532
model-1602332482, 1602332525.361, 0.91, 0.0817, 0.87, 0.1207
model-1602332482, 1602332525.406, 0.84, 0.0999, 0.83, 0.1428
model-1602332482, 1602332525.453, 0.88, 0.0724, 0.75, 0.1552
model-1602332482, 1602332525.499, 0.86, 0.107, 0.82, 0.1245
model-1602332482, 1602332525.545, 0.8, 0.1343, 0.82, 0.1262
model-1602332482, 1602332525.595, 0.86, 0.1003, 0.83, 0.1242
model-1602332482, 1602332525.64, 0.88, 0.0872, 0.8, 0.1315
model-1602332482, 1602332525.685, 0.91, 0.0662, 0.8, 0.1361
model-1602332482, 1602332525.73, 0.89, 0.0881, 0.86, 0.0906
model-1602332482, 1602332525.776, 0.83, 0.1266, 0.84, 0.126
model-1602332482, 1602332525.809, 0.96, 0.0401, 0.88, 0.0909
model-1602332482, 1602332525.86, 0.89, 0.0825, 0.83, 0.1388
model-1602332482, 1602332525.905, 0.86, 0.0891, 0.75, 0.1635
model-1602332482, 1602332525.949, 0.88, 0.1224, 0.78, 0.1515
model-1602332482, 1602332525.993, 0.83, 0.1194, 0.74, 0.2039
model-1602332482, 1602332526.038, 0.85, 0.1163, 0.77, 0.1539
model-1602332482, 1602332526.084, 0.83, 0.1182, 0.79, 0.1525
model-1602332482, 1602332526.129, 0.81, 0.1402, 0.79, 0.1298
model-1602332482, 1602332526.173, 0.84, 0.1119, 0.82, 0.1299
model-1602332482, 1602332526.216, 0.9, 0.0722, 0.78, 0.1672
model-1602332482, 1602332526.263, 0.81, 0.1187, 0.86, 0.1019
model-1602332482, 1602332526.308, 0.88, 0.0977, 0.82, 0.116
model-1602332482, 1602332526.351, 0.88, 0.0837, 0.78, 0.1434
model-1602332482, 1602332526.399, 0.9, 0.0725, 0.77, 0.1594
model-1602332482, 1602332526.444, 0.97, 0.0409, 0.78, 0.1469
model-1602332482, 1602332526.488, 0.85, 0.095, 0.73, 0.1884
model-1602332482, 1602332526.532, 0.79, 0.1184, 0.78, 0.1386
model-1602332482, 1602332526.575, 0.84, 0.0893, 0.84, 0.14
model-1602332482, 1602332526.618, 0.86, 0.1057, 0.84, 0.1235
model-1602332482, 1602332526.664, 0.86, 0.1009, 0.82, 0.1265
model-1602332482, 1602332526.709, 0.89, 0.0796, 0.82, 0.1213
model-1602332482, 1602332526.75, 0.89, 0.0832, 0.74, 0.1868
model-1602332482, 1602332526.795, 0.9, 0.0724, 0.76, 0.1355
model-1602332482, 1602332526.838, 0.82, 0.1095, 0.77, 0.1778
model-1602332482, 1602332526.881, 0.87, 0.106, 0.83, 0.1336
model-1602332482, 1602332526.926, 0.93, 0.0661, 0.84, 0.1275
model-1602332482, 1602332526.967, 0.93, 0.0616, 0.81, 0.1262
model-1602332482, 1602332527.009, 0.87, 0.0963, 0.79, 0.146
model-1602332482, 1602332527.053, 0.9, 0.1015, 0.82, 0.1157
model-1602332482, 1602332527.104, 0.83, 0.1121, 0.79, 0.1196
model-1602332482, 1602332527.149, 0.85, 0.0994, 0.81, 0.1217
model-1602332482, 1602332527.193, 0.83, 0.1223, 0.81, 0.1208
model-1602332482, 1602332527.236, 0.88, 0.0853, 0.79, 0.1533
model-1602332482, 1602332527.28, 0.88, 0.0824, 0.82, 0.1441
model-1602332482, 1602332527.324, 0.84, 0.1022, 0.82, 0.1377
model-1602332482, 1602332527.368, 0.91, 0.0724, 0.75, 0.1704
model-1602332482, 1602332527.412, 0.87, 0.1073, 0.82, 0.14
model-1602332482, 1602332527.459, 0.83, 0.1133, 0.77, 0.1759
model-1602332482, 1602332527.505, 0.86, 0.1071, 0.81, 0.1169
model-1602332482, 1602332527.553, 0.86, 0.1031, 0.83, 0.114
model-1602332482, 1602332527.604, 0.87, 0.0917, 0.77, 0.1645
model-1602332482, 1602332527.656, 0.88, 0.0781, 0.8, 0.1396
model-1602332482, 1602332527.7, 0.84, 0.0903, 0.83, 0.1276
model-1602332482, 1602332527.749, 0.84, 0.104, 0.8, 0.1482
model-1602332482, 1602332527.792, 0.89, 0.068, 0.82, 0.1402
model-1602332482, 1602332527.837, 0.89, 0.0873, 0.76, 0.1491
model-1602332482, 1602332527.884, 0.85, 0.1053, 0.8, 0.1609
model-1602332482, 1602332527.932, 0.93, 0.0702, 0.83, 0.123
model-1602332482, 1602332527.976, 0.95, 0.039, 0.68, 0.2291
model-1602332482, 1602332528.021, 0.86, 0.0957, 0.79, 0.1407
model-1602332482, 1602332528.069, 0.85, 0.1071, 0.81, 0.1433
model-1602332482, 1602332528.114, 0.9, 0.0739, 0.8, 0.1411
model-1602332482, 1602332528.159, 0.92, 0.0618, 0.88, 0.1093
model-1602332482, 1602332528.206, 0.83, 0.1109, 0.82, 0.1507
model-1602332482, 1602332528.248, 0.84, 0.1213, 0.83, 0.1394
model-1602332482, 1602332528.291, 0.86, 0.1018, 0.78, 0.1495
model-1602332482, 1602332528.334, 0.86, 0.1065, 0.78, 0.1418
model-1602332482, 1602332528.376, 0.9, 0.078, 0.85, 0.1147
model-1602332482, 1602332528.42, 0.9, 0.0977, 0.81, 0.115
model-1602332482, 1602332528.463, 0.88, 0.087, 0.79, 0.1431
model-1602332482, 1602332528.506, 0.81, 0.1342, 0.81, 0.1454
model-1602332482, 1602332528.553, 0.83, 0.1285, 0.82, 0.1263
model-1602332482, 1602332528.597, 0.9, 0.0779, 0.81, 0.1389
model-1602332482, 1602332528.643, 0.96, 0.0416, 0.82, 0.1347
model-1602332482, 1602332528.689, 0.94, 0.0499, 0.82, 0.1366
model-1602332482, 1602332528.732, 0.88, 0.0843, 0.82, 0.1241
model-1602332482, 1602332528.775, 0.95, 0.0498, 0.8, 0.1438
model-1602332482, 1602332528.82, 0.89, 0.0807, 0.86, 0.0955
model-1602332482, 1602332528.864, 0.92, 0.0688, 0.77, 0.1666
model-1602332482, 1602332528.907, 0.89, 0.0849, 0.82, 0.1273
model-1602332482, 1602332528.949, 0.94, 0.0563, 0.86, 0.1289
model-1602332482, 1602332528.99, 0.89, 0.1053, 0.78, 0.1524
model-1602332482, 1602332529.031, 0.85, 0.1011, 0.77, 0.1526
model-1602332482, 1602332529.074, 0.84, 0.1067, 0.77, 0.1546
model-1602332482, 1602332529.116, 0.79, 0.1266, 0.8, 0.1601
model-1602332482, 1602332529.158, 0.89, 0.075, 0.76, 0.1494
model-1602332482, 1602332529.212, 0.92, 0.0666, 0.8, 0.1496
model-1602332482, 1602332529.254, 0.92, 0.0617, 0.8, 0.1342
model-1602332482, 1602332529.303, 0.92, 0.0615, 0.79, 0.1324
model-1602332482, 1602332529.356, 0.91, 0.0652, 0.81, 0.1416
model-1602332482, 1602332529.401, 0.9, 0.0834, 0.81, 0.1539
model-1602332482, 1602332529.443, 0.92, 0.0715, 0.78, 0.1526
model-1602332482, 1602332529.49, 0.92, 0.0689, 0.78, 0.152
model-1602332482, 1602332529.534, 0.9, 0.0751, 0.82, 0.1282
model-1602332482, 1602332529.578, 0.89, 0.0853, 0.84, 0.115
model-1602332482, 1602332529.623, 0.9, 0.0771, 0.81, 0.1288
model-1602332482, 1602332529.667, 0.95, 0.0686, 0.81, 0.1441
model-1602332482, 1602332529.713, 0.86, 0.1003, 0.79, 0.1406
model-1602332482, 1602332529.759, 0.94, 0.0647, 0.76, 0.1697
model-1602332482, 1602332529.805, 0.86, 0.0923, 0.8, 0.1289
model-1602332482, 1602332529.849, 0.83, 0.1274, 0.75, 0.1783
model-1602332482, 1602332529.895, 0.88, 0.0844, 0.8, 0.1372
model-1602332482, 1602332529.939, 0.83, 0.1083, 0.77, 0.1675
model-1602332482, 1602332529.985, 0.87, 0.0795, 0.85, 0.1122
model-1602332482, 1602332530.031, 0.89, 0.0758, 0.78, 0.1606
model-1602332482, 1602332530.074, 0.86, 0.0959, 0.75, 0.1874
model-1602332482, 1602332530.117, 0.89, 0.0771, 0.79, 0.1374
model-1602332482, 1602332530.164, 0.91, 0.0629, 0.79, 0.1595
model-1602332482, 1602332530.206, 0.91, 0.0898, 0.74, 0.1499
model-1602332482, 1602332530.248, 0.92, 0.0765, 0.7, 0.2035
model-1602332482, 1602332530.292, 0.81, 0.1378, 0.83, 0.1146
model-1602332482, 1602332530.335, 0.92, 0.0699, 0.75, 0.1757
model-1602332482, 1602332530.379, 0.91, 0.0807, 0.78, 0.1529
model-1602332482, 1602332530.424, 0.92, 0.0609, 0.79, 0.1489
model-1602332482, 1602332530.467, 0.86, 0.0724, 0.79, 0.1523
model-1602332482, 1602332530.511, 0.86, 0.1134, 0.79, 0.1261
model-1602332482, 1602332530.556, 0.92, 0.0687, 0.74, 0.1755
model-1602332482, 1602332530.601, 0.93, 0.0645, 0.74, 0.1747
model-1602332482, 1602332530.645, 0.86, 0.0982, 0.79, 0.1575
model-1602332482, 1602332530.693, 0.93, 0.0623, 0.68, 0.2014
model-1602332482, 1602332530.737, 0.86, 0.093, 0.8, 0.1496
model-1602332482, 1602332530.782, 0.9, 0.077, 0.79, 0.1384
model-1602332482, 1602332530.825, 0.88, 0.0833, 0.89, 0.0941
model-1602332482, 1602332530.867, 0.91, 0.0783, 0.78, 0.1526
model-1602332482, 1602332530.911, 0.86, 0.097, 0.72, 0.1773
model-1602332482, 1602332530.955, 0.86, 0.1001, 0.82, 0.1381
model-1602332482, 1602332530.997, 0.94, 0.0507, 0.79, 0.1589
model-1602332482, 1602332531.039, 0.91, 0.0733, 0.84, 0.1302
model-1602332482, 1602332531.091, 0.85, 0.0849, 0.78, 0.1648
model-1602332482, 1602332531.135, 0.87, 0.0987, 0.82, 0.1268
model-1602332482, 1602332531.178, 0.88, 0.0983, 0.79, 0.1355
model-1602332482, 1602332531.223, 0.87, 0.0934, 0.86, 0.1028
model-1602332482, 1602332531.268, 0.89, 0.0765, 0.79, 0.1466
model-1602332482, 1602332531.31, 0.94, 0.0436, 0.75, 0.164
model-1602332482, 1602332531.355, 0.79, 0.1292, 0.84, 0.1145
model-1602332482, 1602332531.401, 0.84, 0.1051, 0.8, 0.1482
model-1602332482, 1602332531.443, 0.87, 0.0933, 0.78, 0.1597
model-1602332482, 1602332531.49, 0.9, 0.0809, 0.79, 0.1638
model-1602332482, 1602332531.533, 0.91, 0.0807, 0.81, 0.1579
model-1602332482, 1602332531.575, 0.87, 0.0987, 0.75, 0.1539
model-1602332482, 1602332531.62, 0.88, 0.0992, 0.75, 0.1803
model-1602332482, 1602332531.666, 0.89, 0.0757, 0.79, 0.1494
model-1602332482, 1602332531.714, 0.91, 0.0859, 0.76, 0.1683
model-1602332482, 1602332531.761, 0.87, 0.1002, 0.78, 0.1397
model-1602332482, 1602332531.803, 0.85, 0.1111, 0.83, 0.1253
model-1602332482, 1602332531.846, 0.88, 0.0846, 0.79, 0.1515
model-1602332482, 1602332531.895, 0.87, 0.0695, 0.85, 0.1189
model-1602332482, 1602332531.941, 0.88, 0.0824, 0.76, 0.1748
model-1602332482, 1602332531.984, 0.88, 0.0865, 0.74, 0.1899
model-1602332482, 1602332532.027, 0.91, 0.0684, 0.83, 0.1294
model-1602332482, 1602332532.07, 0.87, 0.0789, 0.74, 0.1967
model-1602332482, 1602332532.114, 0.9, 0.0737, 0.79, 0.1552
model-1602332482, 1602332532.158, 0.83, 0.1199, 0.76, 0.1835
model-1602332482, 1602332532.204, 0.87, 0.1089, 0.81, 0.1427
model-1602332482, 1602332532.247, 0.84, 0.1049, 0.77, 0.1744
model-1602332482, 1602332532.294, 0.91, 0.0687, 0.74, 0.1735
model-1602332482, 1602332532.338, 0.79, 0.1552, 0.77, 0.1437
model-1602332482, 1602332532.379, 0.9, 0.088, 0.83, 0.1431
model-1602332482, 1602332532.424, 0.88, 0.0888, 0.8, 0.1527
model-1602332482, 1602332532.469, 0.92, 0.0821, 0.77, 0.1768
model-1602332482, 1602332532.515, 0.91, 0.0749, 0.8, 0.1611
model-1602332482, 1602332532.565, 0.86, 0.1281, 0.81, 0.1472
model-1602332482, 1602332532.613, 0.88, 0.0849, 0.78, 0.1459
model-1602332482, 1602332532.656, 0.9, 0.0866, 0.81, 0.1356
model-1602332482, 1602332532.701, 0.9, 0.0708, 0.79, 0.1606
model-1602332482, 1602332532.744, 0.89, 0.0728, 0.84, 0.1344
model-1602332482, 1602332532.792, 0.94, 0.0714, 0.74, 0.1796
model-1602332482, 1602332532.848, 0.93, 0.0613, 0.8, 0.154
model-1602332482, 1602332532.89, 0.86, 0.0941, 0.76, 0.162
model-1602332482, 1602332532.934, 0.92, 0.0721, 0.8, 0.1457
model-1602332482, 1602332532.977, 0.87, 0.0919, 0.8, 0.15
model-1602332482, 1602332533.019, 0.92, 0.0608, 0.78, 0.1543
model-1602332482, 1602332533.061, 0.91, 0.069, 0.89, 0.0973
model-1602332482, 1602332533.107, 0.89, 0.0851, 0.79, 0.1612
model-1602332482, 1602332533.152, 0.91, 0.0625, 0.84, 0.113
model-1602332482, 1602332533.196, 0.84, 0.1102, 0.79, 0.1688
model-1602332482, 1602332533.246, 0.86, 0.1071, 0.81, 0.1281
model-1602332482, 1602332533.289, 0.92, 0.0848, 0.84, 0.1377
model-1602332482, 1602332533.331, 0.9, 0.0926, 0.77, 0.1476
model-1602332482, 1602332533.375, 0.93, 0.0582, 0.78, 0.1529
model-1602332482, 1602332533.417, 0.83, 0.1237, 0.79, 0.1588
model-1602332482, 1602332533.458, 0.82, 0.106, 0.83, 0.1204
model-1602332482, 1602332533.503, 0.85, 0.1108, 0.81, 0.133
model-1602332482, 1602332533.546, 0.89, 0.0884, 0.85, 0.1167
model-1602332482, 1602332533.59, 0.9, 0.0815, 0.81, 0.1465
model-1602332482, 1602332533.633, 0.85, 0.1015, 0.76, 0.1711
model-1602332482, 1602332533.68, 0.88, 0.0747, 0.83, 0.1187
model-1602332482, 1602332533.726, 0.9, 0.0882, 0.76, 0.155
model-1602332482, 1602332533.772, 0.86, 0.0872, 0.74, 0.1677
model-1602332482, 1602332533.821, 0.83, 0.1137, 0.76, 0.1326
model-1602332482, 1602332533.867, 0.92, 0.0737, 0.82, 0.1359
model-1602332482, 1602332533.915, 0.83, 0.101, 0.85, 0.127
model-1602332482, 1602332533.957, 0.92, 0.071, 0.88, 0.0975
model-1602332482, 1602332534.001, 0.88, 0.0925, 0.79, 0.1519
model-1602332482, 1602332534.047, 0.87, 0.1125, 0.86, 0.1009
model-1602332482, 1602332534.09, 0.86, 0.0916, 0.82, 0.1266
model-1602332482, 1602332534.132, 0.93, 0.058, 0.81, 0.1236
model-1602332482, 1602332534.179, 0.89, 0.0808, 0.82, 0.1265
model-1602332482, 1602332534.222, 0.89, 0.0836, 0.82, 0.1303
model-1602332482, 1602332534.266, 0.88, 0.0767, 0.8, 0.1317
model-1602332482, 1602332534.309, 0.91, 0.0541, 0.84, 0.1351
model-1602332482, 1602332534.35, 0.88, 0.1016, 0.82, 0.1389
model-1602332482, 1602332534.392, 0.84, 0.1231, 0.81, 0.1386
model-1602332482, 1602332534.435, 0.89, 0.0882, 0.8, 0.1377
model-1602332482, 1602332534.478, 0.88, 0.0912, 0.8, 0.1637
model-1602332482, 1602332534.521, 0.94, 0.0448, 0.78, 0.1453
model-1602332482, 1602332534.569, 0.9, 0.0644, 0.81, 0.1473
model-1602332482, 1602332534.616, 0.9, 0.0787, 0.8, 0.1491
model-1602332482, 1602332534.659, 0.89, 0.0744, 0.78, 0.1605
model-1602332482, 1602332534.705, 0.86, 0.0948, 0.76, 0.1783
model-1602332482, 1602332534.748, 0.91, 0.0756, 0.83, 0.1341
model-1602332482, 1602332534.792, 0.87, 0.1047, 0.87, 0.1115
model-1602332482, 1602332534.836, 0.94, 0.0573, 0.77, 0.164
model-1602332482, 1602332534.879, 0.9, 0.0837, 0.81, 0.1387
model-1602332482, 1602332534.92, 0.88, 0.1034, 0.77, 0.1675
model-1602332482, 1602332534.963, 0.87, 0.0952, 0.85, 0.1262
model-1602332482, 1602332535.004, 0.92, 0.0582, 0.8, 0.1378
model-1602332482, 1602332535.046, 0.84, 0.1082, 0.75, 0.172
model-1602332482, 1602332535.091, 0.86, 0.0942, 0.77, 0.1708
model-1602332482, 1602332535.136, 0.88, 0.0806, 0.83, 0.1405
model-1602332482, 1602332535.179, 0.83, 0.0963, 0.8, 0.1622
model-1602332482, 1602332535.225, 0.87, 0.103, 0.86, 0.1296
model-1602332482, 1602332535.27, 0.85, 0.1212, 0.89, 0.1099
model-1602332482, 1602332535.313, 0.86, 0.1153, 0.78, 0.1463
model-1602332482, 1602332535.358, 0.87, 0.0988, 0.81, 0.1388
model-1602332482, 1602332535.402, 0.91, 0.078, 0.79, 0.1406
model-1602332482, 1602332535.445, 0.91, 0.071, 0.79, 0.1544
model-1602332482, 1602332535.494, 0.95, 0.0418, 0.79, 0.1451
model-1602332482, 1602332535.537, 0.9, 0.0949, 0.8, 0.1583
model-1602332482, 1602332535.581, 0.85, 0.11, 0.76, 0.1713
model-1602332482, 1602332535.628, 0.87, 0.0941, 0.85, 0.1253
model-1602332482, 1602332535.671, 0.91, 0.0721, 0.78, 0.179
model-1602332482, 1602332535.715, 0.95, 0.0522, 0.79, 0.131
model-1602332482, 1602332535.762, 0.9, 0.0755, 0.84, 0.1354
model-1602332482, 1602332535.805, 0.81, 0.1366, 0.83, 0.1209
model-1602332482, 1602332535.837, 0.92, 0.0538, 0.79, 0.1449
model-1602332482, 1602332535.887, 0.95, 0.0553, 0.82, 0.1322
model-1602332482, 1602332535.934, 0.9, 0.0696, 0.69, 0.2066
model-1602332482, 1602332535.978, 0.85, 0.1082, 0.71, 0.2261
model-1602332482, 1602332536.022, 0.86, 0.1125, 0.76, 0.1843
model-1602332482, 1602332536.067, 0.85, 0.108, 0.78, 0.1727
model-1602332482, 1602332536.111, 0.88, 0.11, 0.85, 0.1131
model-1602332482, 1602332536.157, 0.85, 0.1163, 0.75, 0.162
model-1602332482, 1602332536.203, 0.86, 0.1111, 0.8, 0.1455
model-1602332482, 1602332536.247, 0.91, 0.0698, 0.78, 0.1743
model-1602332482, 1602332536.294, 0.88, 0.0985, 0.77, 0.1571
model-1602332482, 1602332536.337, 0.88, 0.085, 0.73, 0.1873
model-1602332482, 1602332536.38, 0.88, 0.0784, 0.79, 0.1408
model-1602332482, 1602332536.426, 0.92, 0.0683, 0.76, 0.1764
model-1602332482, 1602332536.47, 0.98, 0.029, 0.87, 0.1102
model-1602332482, 1602332536.514, 0.91, 0.0761, 0.76, 0.1619
